Date;Time of day;Germany/Luxembourg[€/MWh];Denmark 1[€/MWh];Denmark 2[€/MWh];France[€/MWh];Northern Italy[€/MWh];Netherlands[€/MWh];Poland[€/MWh];Sweden 4[€/MWh];Switzerland[€/MWh];Slovenia[€/MWh];Czech Republic[€/MWh];Hungary[€/MWh];Austria[€/MWh];Germany/Austria/Luxembourg[€/MWh]
Jun 18, 2020;5:00 PM;33.1;33.1;33.91;33.1;-;33.1;46.99;33.91;31.85;33.1;34.31;34.31;33.1;-
Jun 18, 2020;6:00 PM;35;35;41.99;35;-;35;46.63;35.86;34.26;35;35.15;35.15;35;-
Jun 18, 2020;7:00 PM;36.99;36.99;45;36.99;-;36.99;47.59;37.93;35.04;36.99;37.8;37.8;36.99;-
Jun 18, 2020;8:00 PM;36.3;36.3;42.72;36.3;-;36.3;47.12;35.09;34.91;36.3;36.55;36.55;36.3;-
Jun 18, 2020;9:00 PM;35.57;35.57;35.57;35.57;-;35.57;46.66;34.72;34.01;35.57;35.01;35.28;35.57;-
Jun 18, 2020;10:00 PM;34.3;34.3;34.3;34.3;-;34.3;52.08;33.48;32.8;34.3;32.68;33.57;34.3;-
Jun 18, 2020;11:00 PM;29.98;29.98;29.98;29.98;-;29.98;48.45;9.03;29.51;29.98;28.5;28.91;29.98;-
Jun 19, 2020;12:00 AM;28.1;28.1;28.1;28.1;-;28.1;49.39;4.96;28.95;28.1;27.17;27.77;28.1;-
Jun 19, 2020;1:00 AM;24.45;24.45;24.45;24.45;-;24.45;47.85;4.39;25.43;24.45;23.87;23.87;24.45;-
Jun 19, 2020;2:00 AM;23.25;23.25;23.25;23.25;-;23.25;47.44;3.19;24.36;23.25;22.15;22.15;23.25;-
Jun 19, 2020;3:00 AM;22.28;22.28;22.28;22.28;-;22.28;47.35;2.03;23.69;22.28;21.3;21.3;22.28;-
Jun 19, 2020;4:00 AM;22.2;22.2;22.2;22.2;-;22.2;47.23;1.7;23.51;22.2;21.12;21.12;22.2;-
Jun 19, 2020;5:00 AM;23.07;23.07;23.07;23.07;-;23.07;46.94;4.15;24.78;23.07;23.34;23.34;23.07;-
Jun 19, 2020;6:00 AM;30.06;30.06;30.06;30.06;-;30.06;51.3;5.69;30.08;30.06;28.9;30.56;30.06;-
Jun 19, 2020;7:00 AM;35.33;35.33;35.33;35.33;-;35.33;51.12;11.18;34.02;35.33;34.23;35.77;35.33;-
Jun 19, 2020;8:00 AM;37.8;37.8;37.8;37.8;-;37.8;55.93;11.43;34.75;37.8;37;38.27;37.8;-
Jun 19, 2020;9:00 AM;36.08;36.08;36.08;36.08;-;36.08;63.76;11.93;33.3;36.08;36.7;36.7;36.08;-
Jun 19, 2020;10:00 AM;34.56;34.56;40.01;34.56;-;34.56;65.23;12.14;32.37;34.56;33.01;34;34.56;-
Jun 19, 2020;11:00 AM;33.33;33.33;40.02;33.33;-;33.33;65.25;12.13;32.33;33.33;33.68;33.68;33.33;-
Jun 19, 2020;12:00 PM;31.22;31.22;31.49;31.22;-;31.22;65.57;11.76;31.68;31.22;32.4;32.4;31.22;-
Jun 19, 2020;1:00 PM;28.4;28.4;31.48;28.4;-;28.4;65.27;11.23;30.36;28.4;30.67;30.67;28.4;-
Jun 19, 2020;2:00 PM;26.89;26.89;31.48;27;-;26.82;56.88;8.95;28.64;27;28.01;28.01;26.92;-
Jun 19, 2020;3:00 PM;25.29;25.29;25.29;25.33;-;25.26;57.41;8.94;27.89;26.52;28.08;28.08;25.3;-
Jun 19, 2020;4:00 PM;24.07;24.07;24.07;24.07;-;24.07;56.23;11.06;27.46;26.98;28.01;28.01;24.07;-
Jun 19, 2020;5:00 PM;28.64;28.64;31.46;28.64;-;28.64;54.98;11.13;29.56;28.64;30.57;30.57;28.64;-
Jun 19, 2020;6:00 PM;32.61;32.61;35.09;32.61;-;32.61;53.25;10.13;32.03;32.61;32.12;32.38;32.61;-
Jun 19, 2020;7:00 PM;34;34;34;34;-;34;54.2;8.91;33.97;34;34.65;35.49;34;-
Jun 19, 2020;8:00 PM;34.22;34.22;34.22;34.22;-;34.22;55.49;6.07;33.65;34.22;34.17;37.99;34.22;-
Jun 19, 2020;9:00 PM;34.13;34.13;34.13;34.13;-;34.13;55.55;5.69;32.86;34.13;32.31;36.76;34.13;-
Jun 19, 2020;10:00 PM;35;35;35;35;-;35;51.92;4.95;32.3;35;31.85;34.05;35;-
Jun 19, 2020;11:00 PM;31.5;31.5;31.5;31.5;-;31.5;48.84;3.55;30.3;31.5;28.01;30.27;31.5;-
Jun 20, 2020;12:00 AM;26.7;26.7;26.7;26.7;-;26.7;42.55;1.55;26.68;26.7;25.01;27.28;26.7;-
Jun 20, 2020;1:00 AM;24.73;24.73;24.73;24.73;-;24.73;42.52;1.45;24.16;24.73;22.64;22.64;24.73;-
Jun 20, 2020;2:00 AM;22.8;22.8;22.8;22.8;-;22.8;42.53;1.34;22.59;22.8;20.93;20.93;22.8;-
Jun 20, 2020;3:00 AM;21.63;21.63;21.63;21.63;-;21.63;42.58;1.25;21.4;21.63;20.01;20.01;21.63;-
Jun 20, 2020;4:00 AM;20.48;20.48;20.48;20.48;-;20.48;42.59;1.17;21.29;20.48;19.01;19.01;20.48;-
Jun 20, 2020;5:00 AM;20.04;20.04;20.04;20.04;-;20.04;44.37;1.34;20.81;20.04;18.01;18.01;20.04;-
Jun 20, 2020;6:00 AM;21.85;21.85;21.85;21.85;-;21.85;46.29;3.24;21.7;21.85;18.46;18.46;21.85;-
Jun 20, 2020;7:00 AM;22.94;22.94;22.94;22.94;-;22.94;52.92;5.16;22.85;22.94;20.79;20.79;22.94;-
Jun 20, 2020;8:00 AM;24.17;24.17;24.17;24.17;-;24.17;51.6;10.67;22.52;24.17;20.74;22.7;24.17;-
Jun 20, 2020;9:00 AM;23.67;23.67;23.67;23.67;-;23.67;46.64;12.09;21.39;23.67;20.03;25;23.67;-
Jun 20, 2020;10:00 AM;22.06;22.06;22.06;22.06;-;22.06;44.38;12.29;19.76;22.06;20;21.86;22.06;-
Jun 20, 2020;11:00 AM;21.5;21.5;21.5;21.5;-;21.5;49.52;12.58;19.13;21.5;24.3;24.3;21.5;-
Jun 20, 2020;12:00 PM;20.5;20.5;20.5;20.5;-;20.5;47.49;12.26;16.45;20.5;20.66;20.66;20.5;-
Jun 20, 2020;1:00 PM;17.9;17.9;17.9;17.9;-;17.9;45.97;12.29;14.92;17.9;24.1;24.1;17.9;-
Jun 20, 2020;2:00 PM;15.27;15.27;15.27;15.27;-;15.27;48.96;12.26;13.64;15.27;17.21;17.21;15.27;-
Jun 20, 2020;3:00 PM;15.68;15.68;15.68;15.68;-;15.68;48.13;12.06;14.03;15.68;15.22;15.22;15.68;-
Jun 20, 2020;4:00 PM;18.98;18.98;18.98;18.98;-;18.98;47.37;12.08;16.08;18.98;18.26;18.26;18.98;-
Jun 20, 2020;5:00 PM;23.67;23.67;23.67;23.67;-;23.67;48.86;12.26;21.08;23.67;20.38;20.52;23.67;-
Jun 20, 2020;6:00 PM;28.3;28.3;28.3;28.3;-;28.3;44.82;13.04;24.7;28.3;23.45;24.66;28.3;-
Jun 20, 2020;7:00 PM;30.87;30.87;30.87;30.87;-;30.87;42.6;12.89;28.42;30.87;28.2;30.04;30.87;-
Jun 20, 2020;8:00 PM;33;33;33;33;-;33;43.37;12.19;30.45;33;30.05;35.5;33;-
Jun 20, 2020;9:00 PM;34.77;34.77;34.77;34.77;-;34.77;46.46;12.34;29.67;34.77;29.67;37.38;34.77;-
Jun 20, 2020;10:00 PM;34.94;34.94;34.94;34.94;-;34.94;48.66;11.2;30.04;34.94;29;32.77;34.94;-
Jun 20, 2020;11:00 PM;31.58;31.58;31.58;31.58;-;31.58;46.62;7.66;28.76;31.58;27;27.51;31.58;-
Jun 21, 2020;12:00 AM;30.11;30.11;30.11;30.11;-;30.11;42.51;3.15;25.01;30;24.73;24.73;30.11;-
Jun 21, 2020;1:00 AM;25.07;25.07;25.07;25.07;-;25.07;42.47;2.2;23.12;25.07;21.65;21.65;25.07;-
Jun 21, 2020;2:00 AM;22.15;22.15;22.15;22.15;-;22.15;42.48;1.54;20.85;22.15;19.6;19.6;22.15;-
Jun 21, 2020;3:00 AM;20.26;20.26;20.26;20.26;-;20.26;42.48;1.52;18.01;20.26;18.01;18.01;20.26;-
Jun 21, 2020;4:00 AM;16.2;16.2;16.2;16.2;-;16.2;42.11;1.47;16.51;16.2;16.11;16.11;16.2;-
Jun 21, 2020;5:00 AM;12.53;12.53;12.53;12.53;-;12.53;41.58;1.86;15;12.53;14.13;14.13;12.53;-
Jun 21, 2020;6:00 AM;10.98;10.98;10.98;10.98;-;10.98;42.42;4.44;15.35;10.98;14.1;14.1;10.98;-
Jun 21, 2020;7:00 AM;11.25;11.25;11.25;11.25;-;11.25;41.39;10.09;16;11.25;15.96;15.96;11.25;-
Jun 21, 2020;8:00 AM;14;14;14;14;-;14;41.99;12.31;16.74;14;17.02;17.02;14;-
Jun 21, 2020;9:00 AM;13.68;13.68;13.68;13.68;-;13.68;46.98;13.35;17.32;13.68;18.23;18.23;13.68;-
Jun 21, 2020;10:00 AM;15.6;15.6;15.6;15.6;-;15.6;47.21;14.71;16.06;15.6;18.6;18.6;15.6;-
Jun 21, 2020;11:00 AM;17;17;17;17;-;17;48.2;14.57;16.46;17;19.55;19.55;17;-
Jun 21, 2020;12:00 PM;18.62;18.62;18.62;18.62;-;18.62;48.13;14.4;15.3;18.62;19;19;18.62;-
Jun 21, 2020;1:00 PM;13.08;13.08;13.08;13.08;-;13.08;48.53;12.77;10.41;13.08;15.03;15.03;13.08;-
Jun 21, 2020;2:00 PM;8.26;8.26;8.46;8.26;-;8.26;49.35;8.46;9.05;8.26;12.8;12.8;8.26;-
Jun 21, 2020;3:00 PM;8.4;8.4;8.61;8.4;-;8.4;42.4;8.61;9.04;8.4;12.02;12.02;8.4;-
Jun 21, 2020;4:00 PM;11.65;11.65;11.65;11.65;-;11.65;41.12;11.65;13.06;11.65;16.11;16.11;11.65;-
Jun 21, 2020;5:00 PM;20.84;20.84;20.84;20.84;-;20.84;41.14;20.84;21.04;20.84;20.97;20.97;20.84;-
Jun 21, 2020;6:00 PM;24.83;24.83;24.83;24.83;-;24.83;41.76;24.83;26.55;24.83;26.72;26.72;24.83;-
Jun 21, 2020;7:00 PM;29.61;29.61;29.61;25.2;-;29.29;42.39;28.9;29.54;29.05;33.25;33.25;29.05;-
Jun 21, 2020;8:00 PM;30.2;30.2;30.2;25.6;-;30.1;42.49;29.47;30.83;29.64;36.27;36.27;29.64;-
Jun 21, 2020;9:00 PM;30.84;30.84;30.84;29.93;-;30.79;48.34;30.1;30.78;30.72;36.5;36.8;30.72;-
Jun 21, 2020;10:00 PM;32.93;32.93;32.93;32.93;-;32.93;45.21;12.44;32;32.93;35;35;32.93;-
Jun 21, 2020;11:00 PM;29.9;29.9;29.9;29.9;-;29.9;42.04;11.83;30.1;29.9;31.58;31.58;29.9;-
Jun 22, 2020;12:00 AM;23.57;23.57;23.57;23.57;-;23.57;48.22;10.06;27.02;23.57;24.59;24.59;23.57;-
Jun 22, 2020;1:00 AM;21.88;21.88;21.88;21.88;-;21.88;48.35;5.96;24.21;21.88;20.18;20.18;21.88;-
Jun 22, 2020;2:00 AM;20.61;20.61;20.61;20.61;-;20.61;42.5;4.77;22.95;20.61;20.03;20.03;20.61;-
Jun 22, 2020;3:00 AM;21.04;21.04;21.04;21.04;-;21.04;42.48;4.94;21.24;21.04;18.69;18.69;21.04;-
Jun 22, 2020;4:00 AM;21.5;21.5;21.5;21.5;-;21.5;42.48;7.59;21.09;21.5;19.01;19.01;21.5;-
Jun 22, 2020;5:00 AM;23.04;23.04;23.04;23.04;-;23.04;42.46;12.7;23.16;23.04;20.01;20.01;23.04;-
Jun 22, 2020;6:00 AM;30.69;30.69;30.69;30.69;-;30.69;52.97;30.69;30.16;30.69;27.88;27.88;30.69;-
Jun 22, 2020;7:00 AM;35.41;35.41;36.29;35.41;-;35.41;55.05;36.29;34.11;35.41;34.6;34.6;35.41;-
Jun 22, 2020;8:00 AM;38.58;38.58;53.17;38.58;-;38.58;59.5;53.17;35.31;38.58;35.2;35.2;38.58;-
Jun 22, 2020;9:00 AM;34.5;34.5;63.81;34.5;-;34.5;63.81;63.81;33.41;34.5;33.6;33.6;34.5;-
Jun 22, 2020;10:00 AM;33.08;33.08;66.03;33.08;-;33.08;66.03;66.03;30.6;33.08;30.6;30.6;33.08;-
Jun 22, 2020;11:00 AM;31.66;31.66;66.65;31.66;-;31.66;66.65;66.65;29.37;31.66;28.8;28.8;31.66;-
Jun 22, 2020;12:00 PM;30.04;30.04;63.48;30.14;-;29.95;65.94;65.94;27.35;30.14;27.28;27.52;30.07;-
Jun 22, 2020;1:00 PM;24.67;24.67;41.05;28.67;-;20.4;63.81;63.81;26.06;28.67;23.87;23.87;25.66;-
Jun 22, 2020;2:00 PM;24.49;24.49;32.29;28.41;-;21.47;63.82;63.82;24.72;28;22;22;25.29;-
Jun 22, 2020;3:00 PM;23.62;23.62;32.23;27.66;-;20.66;55.15;41.3;24.56;26.01;21.01;21.01;24.57;-
Jun 22, 2020;4:00 PM;24.59;24.59;32.24;27;-;22.84;50.52;37.85;23.98;25.16;21.95;21.95;25.16;-
Jun 22, 2020;5:00 PM;31.41;31.41;32.31;31.41;-;31.41;46.88;37.93;28.1;31.41;26.08;26.08;31.41;-
Jun 22, 2020;6:00 PM;34.39;34.39;37.96;34.39;-;34.39;46.03;37.96;33.43;34.39;31.8;31.8;34.39;-
Jun 22, 2020;7:00 PM;36.74;36.74;36.74;36.74;-;36.74;47.21;37.64;35.6;36.74;35;35;36.74;-
Jun 22, 2020;8:00 PM;37.63;37.63;37.63;37.63;-;37.63;48.21;37.63;36.48;37.63;36.15;36.15;37.63;-
Jun 22, 2020;9:00 PM;37.39;37.39;37.39;37.39;-;37.39;48.21;37.39;35.75;37.39;36;36;37.39;-
Jun 22, 2020;10:00 PM;36.38;36.38;36.38;36.38;-;36.38;52.83;36.38;34.98;36.38;34.08;34.08;36.38;-
Jun 22, 2020;11:00 PM;33.01;33.01;33.01;33.01;-;33.01;52.83;21.99;32.57;31.25;31.98;31.98;33.01;-
Jun 23, 2020;12:00 AM;30;30;30;30;-;30;48.94;24.09;30.09;30;27.79;27.79;30;-
Jun 23, 2020;1:00 AM;27.12;27.12;27.12;27.12;-;27.12;51.22;14.76;27.06;27.12;24.8;24.8;27.12;-
Jun 23, 2020;2:00 AM;25.88;25.88;25.88;25.88;-;25.88;49.55;13.66;26.01;25.88;23.34;23.34;25.88;-
Jun 23, 2020;3:00 AM;24.4;24.4;24.4;24.4;-;24.4;49.55;13.61;25.6;24.4;23.01;23.01;24.4;-
Jun 23, 2020;4:00 AM;24.43;24.43;24.43;24.43;-;24.43;45.71;14.04;25.2;24.43;23;23;24.43;-
Jun 23, 2020;5:00 AM;27.04;27.04;27.04;27.04;-;27.04;48.29;24.03;26.38;27.04;24.58;24.58;27.04;-
Jun 23, 2020;6:00 AM;35.03;35.03;35.03;34.82;-;35.01;60.17;38.31;32.78;34.99;32.16;32.16;34.99;-
Jun 23, 2020;7:00 AM;37.44;37.44;59.32;37.15;-;37.41;60.51;59.32;37.06;37.4;37.79;37.79;37.4;-
Jun 23, 2020;8:00 AM;37.16;37.16;69.45;37.16;-;37.16;69.45;69.45;38.96;37.16;40;40;37.16;-
Jun 23, 2020;9:00 AM;34.9;34.9;69.04;34.9;-;34.9;69.04;69.04;35.65;34.9;36.07;36.07;34.9;-
Jun 23, 2020;10:00 AM;31.92;31.92;69.03;31.92;-;31.92;69.03;69.03;33.39;31.92;32.3;32.3;31.92;-
Jun 23, 2020;11:00 AM;30.24;30.24;71.84;31.02;-;29.52;71.84;71.84;32;30.4;31.01;31.01;30.4;-
Jun 23, 2020;12:00 PM;28.79;28.79;70.82;29.6;-;28.05;70.82;70.82;30.85;29.6;29.36;29.36;28.96;-
Jun 23, 2020;1:00 PM;28.23;28.23;68.76;28.99;-;27.68;68.76;68.76;29.62;28.99;28.01;28.01;28.4;-
Jun 23, 2020;2:00 PM;27.82;27.82;67.56;28.63;-;27.24;67.56;67.56;29.3;28.63;27.01;27.01;28.02;-
Jun 23, 2020;3:00 PM;28.65;28.65;43.7;28.87;-;28.45;63.65;43.7;29.24;28.71;27.86;27.86;28.71;-
Jun 23, 2020;4:00 PM;30;30;37.89;30;-;30;62.88;37.89;30.54;30;28.41;28.41;30;-
Jun 23, 2020;5:00 PM;33;33;49.25;33;-;33;62.86;49.25;34.03;33;33.75;33.75;33;-
Jun 23, 2020;6:00 PM;36.59;36.59;64.35;36.59;-;36.59;64.35;64.35;37.15;36.59;37.37;37.37;36.59;-
Jun 23, 2020;7:00 PM;44.51;44.51;60.83;42.17;-;44.51;63.89;60.83;41.78;42.17;41.97;41.97;43.64;-
Jun 23, 2020;8:00 PM;48.65;48.65;48.65;39.5;-;47.46;62.86;48.65;41.56;41.63;41.98;41.98;41.63;-
Jun 23, 2020;9:00 PM;41.29;41.29;41.29;38.69;-;40.83;61.74;41.29;37.97;39.3;39.7;39.7;39.3;-
Jun 23, 2020;10:00 PM;38.41;38.41;38.41;38.19;-;38.4;60.35;38.41;37.02;38.19;36.59;36.59;38.38;-
Jun 23, 2020;11:00 PM;34.3;34.3;34.3;34.3;-;34.3;53.3;33.47;34.09;33;33.19;33.19;34.3;-
Jun 24, 2020;12:00 AM;33.02;33.02;33.02;33.02;-;33.02;42.8;33.02;31;33.02;31.76;31.76;33.02;-
Jun 24, 2020;1:00 AM;31.37;31.37;31.37;31.37;-;31.37;42.61;31.37;28.83;31.37;29;29;31.37;-
Jun 24, 2020;2:00 AM;27.83;27.83;27.83;27.83;-;27.83;42.74;27.16;28.11;27.83;27.59;27.59;27.83;-
Jun 24, 2020;3:00 AM;26.76;26.76;26.76;26.76;-;26.76;42.73;26.12;26.8;26.76;26.44;26.44;26.76;-
Jun 24, 2020;4:00 AM;26.86;26.86;26.86;26.86;-;26.86;42.81;26.21;26.58;26.86;26.3;26.3;26.86;-
Jun 24, 2020;5:00 AM;28.53;28.53;28.53;28.53;-;28.53;42.69;28.53;28.28;28.53;28.61;28.61;28.53;-
Jun 24, 2020;6:00 AM;37.57;37.57;37.57;31.26;-;37.12;49.81;38.49;34.85;31.26;35.56;35.56;36.54;-
Jun 24, 2020;7:00 AM;41.71;47.7;47.7;35.61;-;40.89;55.79;47.7;37.13;35;42.68;42.68;40.81;-
Jun 24, 2020;8:00 AM;39.03;56.89;56.89;39.03;-;39.03;60.59;56.89;42.6;39.03;43;43;39.03;-
Jun 24, 2020;9:00 AM;37.66;57.68;57.68;37.66;-;37.66;59.45;57.68;37.18;37.66;38.01;38.01;37.66;-
Jun 24, 2020;10:00 AM;36.12;56.99;59.52;36.12;-;36.12;59.85;59.52;33.83;36.12;36;36;36.12;-
Jun 24, 2020;11:00 AM;35.21;38.14;58.15;36;-;34.63;65.36;58.15;33.59;35.21;36.15;36.15;35.21;-
Jun 24, 2020;12:00 PM;34.84;34.84;57.47;35.9;-;34.02;65.54;57.47;32.99;35.09;35.5;36.2;35.09;-
Jun 24, 2020;1:00 PM;33.69;50.17;53.17;34.61;-;32.93;59.33;53.17;32.41;33.9;34.1;34.4;33.9;-
Jun 24, 2020;2:00 PM;32.77;34.03;47.75;33.6;-;32.08;58.75;47.75;31.74;33.6;33.08;33.08;32.96;-
Jun 24, 2020;3:00 PM;32.72;32.72;46.4;32.72;-;32.72;60.7;46.4;31.84;32.72;33.09;33.09;32.72;-
Jun 24, 2020;4:00 PM;33.98;33.98;46.31;33.98;-;33.98;59.21;46.31;32;33.98;33.74;33.74;33.98;-
Jun 24, 2020;5:00 PM;37.16;46.89;46.89;37.16;-;37.16;52.96;46.89;35.01;37.16;36.35;36.94;37.16;-
Jun 24, 2020;6:00 PM;40.93;46.35;46.35;40.93;-;40.93;49.59;46.35;38.17;40.93;39.09;39.09;40.93;-
Jun 24, 2020;7:00 PM;47.11;48.27;48.27;46.69;-;47.08;52.1;48.27;45.16;47.04;43;43;47.04;-
Jun 24, 2020;8:00 PM;45.65;46.78;46.78;41.19;-;45.36;50.01;46.78;44.16;45.12;44;44;45.12;-
Jun 24, 2020;9:00 PM;40.24;40.24;41.23;40;-;40.23;48.68;41.23;39.83;40.2;40.62;41.76;40.2;-
Jun 24, 2020;10:00 PM;38.95;38.95;38.95;38.95;-;38.95;49.61;38.95;37.42;38.95;37.92;38.54;38.95;-
Jun 24, 2020;11:00 PM;33.98;33.98;33.98;33.98;-;33.98;42.77;33.17;34.05;33.98;34.5;35.63;33.98;-
Jun 25, 2020;12:00 AM;30.32;30.32;30.32;30.32;-;30.32;42.93;30.32;32.43;30.32;30.8;30.8;30.32;-
Jun 25, 2020;1:00 AM;27.54;27.54;27.54;27.54;-;27.54;45.89;26.88;29.93;27.54;28.86;28.86;27.54;-
Jun 25, 2020;2:00 AM;26.51;26.51;26.51;26.51;-;26.51;43.76;25.87;28.01;26.51;27.05;27.05;26.51;-
Jun 25, 2020;3:00 AM;25.75;25.75;25.75;25.75;-;25.75;43.06;25.13;27.63;25.75;26.23;26.23;25.75;-
Jun 25, 2020;4:00 AM;25.43;25.43;25.43;25.43;-;25.43;49.53;24.82;27.11;25.43;26.22;26.22;25.43;-
Jun 25, 2020;5:00 AM;27.1;27.1;27.1;27.1;-;27.1;51.83;27.1;28.71;27.1;27.93;27.93;27.1;-
Jun 25, 2020;6:00 AM;34.49;34.49;37.06;34.49;-;34.49;54.11;49.95;34.48;34.49;34.51;34.51;34.49;-
Jun 25, 2020;7:00 AM;40.73;68.26;68.26;40.73;-;40.73;66.57;68.26;38.9;40.73;39.49;39.49;40.73;-
Jun 25, 2020;8:00 AM;42.09;87.87;149.9;42.09;-;42.09;69.14;149.9;41.26;42.09;41.48;41.48;42.09;-
Jun 25, 2020;9:00 AM;40.98;46.29;150.08;40.98;-;40.98;69.3;159.58;38.28;40.98;38.99;38.99;40.98;-
Jun 25, 2020;10:00 AM;38.83;40.27;107.9;39.75;-;38.13;69.23;107.9;37.04;39.05;38.16;38.16;39.05;-
Jun 25, 2020;11:00 AM;36.5;36.5;102.02;38.62;-;34.9;69.57;174.92;36.57;37;36.85;36.85;37;-
Jun 25, 2020;12:00 PM;33.31;33.31;83.98;40.1;-;28.27;69.44;199.95;34.69;34.93;35.31;35.31;34.93;-
Jun 25, 2020;1:00 PM;31.38;31.38;73.82;39.98;-;28.3;69.15;185.76;33.62;34;34.43;34.43;33.46;-
Jun 25, 2020;2:00 PM;29.94;29.94;60.49;38.11;-;23.33;67.96;184.31;32.79;32.08;33.45;33.45;31.9;-
Jun 25, 2020;3:00 PM;29.87;29.87;41;36;-;25.44;61.71;61.71;33.07;31.32;33.68;33.68;31.32;-
Jun 25, 2020;4:00 PM;32.4;32.4;43.65;34.76;-;30.76;59.45;59.45;34.14;32.96;34.09;34.09;32.96;-
Jun 25, 2020;5:00 PM;37.06;37.06;64.45;37.06;-;37.06;64.45;64.45;36.4;37.06;37.57;37.57;37.06;-
Jun 25, 2020;6:00 PM;39.55;39.55;72.95;39.55;-;39.55;66.97;72.95;39.12;39.55;39.83;39.83;39.55;-
Jun 25, 2020;7:00 PM;44.13;44.13;67.04;44.13;-;44.13;67.04;67.04;45.36;44.13;44.1;44.1;44.13;-
Jun 25, 2020;8:00 PM;41.23;41.23;45.29;41.23;-;41.23;56.14;45.29;43.58;41.23;43.26;43.26;41.23;-
Jun 25, 2020;9:00 PM;40.24;40.24;40.24;40.24;-;40.24;51.62;40.24;39.45;40.24;39.88;39.88;40.24;-
Jun 25, 2020;10:00 PM;38;38;38;38;-;38;54.03;38;37.5;38;38;38;38;-
Jun 25, 2020;11:00 PM;33.43;33.43;33.43;33.43;-;33.43;49.51;32.63;34.07;33.43;34.32;34.32;33.43;-
Jun 26, 2020;12:00 AM;32.47;32.47;32.47;32.47;-;32.47;43.25;32.47;30.17;32.47;29.29;29.29;32.47;-
Jun 26, 2020;1:00 AM;28.12;28.12;28.12;28.12;-;28.12;43.12;27.45;27.35;28.12;26.53;26.53;28.12;-
Jun 26, 2020;2:00 AM;25.96;25.96;25.96;25.96;-;25.96;43.17;24.07;26.33;25.96;24.99;24.99;25.96;-
Jun 26, 2020;3:00 AM;25.59;25.59;25.59;25.59;-;25.59;43.2;24.03;25.97;25.59;24.99;24.99;25.59;-
Jun 26, 2020;4:00 AM;25.63;25.63;25.63;25.63;-;25.63;43.17;24.06;25.69;25.63;24.81;24.81;25.63;-
Jun 26, 2020;5:00 AM;26.8;26.8;26.8;26.8;-;26.8;42.88;26.8;27.1;26.8;25.41;25.41;26.8;-
Jun 26, 2020;6:00 AM;34.05;34.05;34.05;34.05;-;34.05;47.26;47.26;34.3;34.05;33.47;33.47;34.05;-
Jun 26, 2020;7:00 AM;38.94;38.94;69.64;38.94;-;38.94;64.92;69.64;40.37;38.94;39.91;39.91;38.94;-
Jun 26, 2020;8:00 AM;40.13;40.13;75.1;40.13;-;40.13;69.3;75.1;42.41;40.13;41.3;41.3;40.13;-
Jun 26, 2020;9:00 AM;39.19;39.19;75.17;39.19;-;39.19;68.98;75.17;39.14;39.19;39;39;39.19;-
Jun 26, 2020;10:00 AM;36.93;36.93;75.03;37.19;-;36.93;69.43;75.03;36.27;37;36.98;36.98;37;-
Jun 26, 2020;11:00 AM;34.64;34.64;71.52;37;-;34.64;69.6;71.52;35.74;35.25;34.96;34.96;35.25;-
Jun 26, 2020;12:00 PM;33.12;33.12;70.67;38.02;-;33.12;70.67;70.67;33.08;34.38;32.38;32.38;34.38;-
Jun 26, 2020;1:00 PM;32.79;32.79;70.1;36.1;-;32.79;70.1;70.1;31.76;33.65;30.09;30.09;33.65;-
Jun 26, 2020;2:00 PM;32.42;32.42;64.9;33;-;32.03;64.9;64.9;31.4;32.57;29.25;29.25;32.57;-
Jun 26, 2020;3:00 PM;32.18;32.18;40.74;32.18;-;32.18;59.66;40.74;31.39;32.18;29.65;29.65;32.18;-
Jun 26, 2020;4:00 PM;33.28;33.28;37.36;33.28;-;33.28;59.29;37.36;33.05;33.28;31.94;31.94;33.28;-
Jun 26, 2020;5:00 PM;36.45;36.45;45;36.45;-;36.45;49.68;45;36.63;36.45;36.38;36.38;36.45;-
Jun 26, 2020;6:00 PM;40.43;40.43;51.26;40.43;-;40.43;51.26;51.26;39.06;40.43;38.86;38.86;40.43;-
Jun 26, 2020;7:00 PM;46.8;46.8;51.55;46.8;-;46.8;51.55;51.55;44.9;46.8;43.14;43.14;46.8;-
Jun 26, 2020;8:00 PM;41.96;41.96;41.96;41.7;-;41.94;50.76;41.96;42.65;41.92;42.13;42.13;41.92;-
Jun 26, 2020;9:00 PM;39.9;39.9;39.9;39.9;-;39.9;46.04;39.9;40.48;39.9;40.07;40.07;39.9;-
Jun 26, 2020;10:00 PM;40.1;40.1;40.1;40.1;-;40.1;51.68;39.14;38.92;40.1;38.78;38.78;40.1;-
Jun 26, 2020;11:00 PM;37.4;37.4;37.4;37.4;-;37.4;43.82;22.59;35.67;37.4;34.69;34.69;37.4;-
Jun 27, 2020;12:00 AM;35.92;35.92;35.92;35.92;-;35.92;47.88;33.18;32.78;35.92;32.4;32.66;35.92;-
Jun 27, 2020;1:00 AM;30.68;30.68;30.68;30.68;-;30.68;46.59;28.92;29.54;30.68;28.25;28.25;30.68;-
Jun 27, 2020;2:00 AM;28.3;28.3;28.3;28.3;-;28.3;49.24;23.02;27.65;28.3;25.87;25.87;28.3;-
Jun 27, 2020;3:00 AM;27.48;27.48;27.48;27.48;-;27.48;49.71;9.07;26.74;27.48;25.57;25.57;27.48;-
