Date;Time of day;Biomass[MWh];Hydropower[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other renewable[MWh];Nuclear[MWh];Fossil brown coal[MWh];Fossil hard coal[MWh];Fossil gas[MWh];Hydro pumped storage[MWh];Other conventional[MWh]
Mar 28, 2020;10:00 PM;1,205;410;1,326;4,521;0;39;1,648;1,168;326;924;811;299
Mar 28, 2020;10:15 PM;1,206;408;1,324;4,481;0;39;1,648;1,173;326;924;767;302
Mar 28, 2020;10:30 PM;1,209;413;1,318;4,438;0;39;1,650;1,178;325;921;670;301
Mar 28, 2020;10:45 PM;1,212;405;1,324;4,369;0;39;1,650;1,194;326;926;515;301
Mar 28, 2020;11:00 PM;1,212;395;1,346;4,327;0;41;1,649;1,195;321;783;475;299
Mar 28, 2020;11:15 PM;1,215;380;1,369;4,276;0;41;1,631;1,189;320;764;368;299
Mar 28, 2020;11:30 PM;1,212;379;1,376;4,283;0;41;1,631;1,188;321;764;324;300
Mar 28, 2020;11:45 PM;1,214;379;1,378;4,286;0;41;1,631;1,173;322;761;289;300
Mar 29, 2020;12:00 AM;1,213;386;1,391;4,222;0;40;1,639;1,154;302;725;319;299
Mar 29, 2020;12:15 AM;1,213;378;1,402;4,231;0;40;1,644;1,135;304;726;239;300
Mar 29, 2020;12:30 AM;1,211;373;1,456;4,180;0;40;1,640;1,139;302;724;206;300
Mar 29, 2020;12:45 AM;1,211;380;1,482;4,181;0;40;1,640;1,140;305;726;208;300
Mar 29, 2020;1:00 AM;1,205;382;1,487;4,240;0;40;1,641;1,128;298;728;327;299
Mar 29, 2020;1:15 AM;1,191;376;1,491;4,216;0;40;1,640;1,119;298;727;247;297
Mar 29, 2020;1:30 AM;1,201;375;1,493;4,213;0;40;1,640;1,118;300;722;260;298
Mar 29, 2020;1:45 AM;1,204;374;1,494;4,188;0;40;1,641;1,105;200;546;195;281
Mar 29, 2020;3:00 AM;1,203;396;1,443;4,193;0;37;1,647;1,124;299;670;346;289
Mar 29, 2020;3:15 AM;1,204;397;1,475;4,188;0;37;1,650;1,116;298;666;239;287
Mar 29, 2020;3:30 AM;1,204;387;1,494;4,204;0;37;1,652;1,112;303;633;220;286
Mar 29, 2020;3:45 AM;1,206;375;1,493;4,254;0;37;1,635;1,124;303;649;124;288
Mar 29, 2020;4:00 AM;1,201;372;1,491;4,302;0;37;1,631;1,133;312;635;165;287
Mar 29, 2020;4:15 AM;1,200;381;1,489;4,365;0;37;1,630;1,145;313;637;137;286
Mar 29, 2020;4:30 AM;1,195;388;1,489;4,469;0;37;1,616;1,142;308;634;100;288
Mar 29, 2020;4:45 AM;1,195;379;1,489;4,513;0;37;1,588;1,139;306;642;86;288
Mar 29, 2020;5:00 AM;1,193;369;1,488;4,594;0;37;1,580;1,121;314;657;45;288
Mar 29, 2020;5:15 AM;1,192;368;1,489;4,698;0;37;1,574;1,110;316;655;30;289
Mar 29, 2020;5:30 AM;1,190;370;1,456;4,733;0;37;1,575;1,106;317;622;31;288
Mar 29, 2020;5:45 AM;1,190;369;1,491;4,812;0;37;1,576;1,118;315;590;53;288
Mar 29, 2020;6:00 AM;1,191;369;1,493;4,931;0;37;1,571;1,111;331;593;76;288
Mar 29, 2020;6:15 AM;1,191;371;1,428;4,962;0;37;1,572;1,101;328;596;127;288
Mar 29, 2020;6:30 AM;1,189;373;1,361;5,051;1;37;1,572;1,096;332;593;128;287
Mar 29, 2020;6:45 AM;1,190;367;1,363;5,115;2;37;1,570;1,096;330;591;106;288
Mar 29, 2020;7:00 AM;1,191;356;1,255;5,163;20;37;1,562;1,076;331;564;40;287
Mar 29, 2020;7:15 AM;1,187;353;1,245;5,201;82;37;1,557;1,070;329;563;51;288
Mar 29, 2020;7:30 AM;1,187;352;1,245;5,277;198;37;1,542;1,075;330;564;53;288
Mar 29, 2020;7:45 AM;1,186;364;1,245;5,310;349;37;1,543;1,094;331;563;55;284
Mar 29, 2020;8:00 AM;1,192;376;1,243;5,352;524;37;1,546;1,135;327;571;60;284
Mar 29, 2020;8:15 AM;1,195;375;1,242;5,426;714;37;1,545;1,156;328;571;44;282
Mar 29, 2020;8:30 AM;1,196;372;1,241;5,487;931;37;1,540;1,157;329;569;40;279
Mar 29, 2020;8:45 AM;1,197;371;1,241;5,614;1,132;37;1,524;1,159;327;560;62;284
Mar 29, 2020;9:00 AM;1,195;353;1,220;5,711;1,354;37;1,515;1,154;326;523;81;281
Mar 29, 2020;9:15 AM;1,196;357;1,239;5,878;1,538;37;1,498;1,155;329;523;45;279
Mar 29, 2020;9:30 AM;1,189;375;1,238;5,989;1,693;37;1,507;1,156;326;524;59;283
Mar 29, 2020;9:45 AM;1,189;355;1,220;6,072;1,852;37;1,513;1,154;326;533;27;283
Mar 29, 2020;10:00 AM;1,186;353;954;5,997;1,986;37;1,510;1,159;332;572;56;281
Mar 29, 2020;10:15 AM;1,188;384;935;6,054;2,118;37;1,506;1,148;331;568;51;280
Mar 29, 2020;10:30 AM;1,183;373;962;6,114;2,190;37;1,496;1,148;329;566;61;283
Mar 29, 2020;10:45 AM;1,191;362;974;6,159;2,308;37;1,487;1,153;332;558;84;284
Mar 29, 2020;11:00 AM;1,195;359;977;6,239;2,396;37;1,481;1,143;326;516;31;285
Mar 29, 2020;11:15 AM;1,195;370;1,013;6,343;2,474;37;1,491;1,132;326;519;75;283
Mar 29, 2020;11:30 AM;1,194;383;1,014;6,417;2,551;37;1,492;1,131;329;521;115;282
Mar 29, 2020;11:45 AM;1,196;368;1,022;6,489;2,574;37;1,494;1,119;329;536;158;282
Mar 29, 2020;12:00 PM;1,198;394;1,022;6,635;2,581;37;1,482;1,101;325;573;317;284
Mar 29, 2020;12:15 PM;1,199;379;1,022;6,665;2,526;37;1,484;1,114;327;571;319;283
Mar 29, 2020;12:30 PM;1,202;372;1,019;6,645;2,511;37;1,482;1,127;329;566;318;284
Mar 29, 2020;12:45 PM;1,206;372;1,017;6,699;2,499;37;1,482;1,126;331;568;231;285
Mar 29, 2020;1:00 PM;1,206;379;1,014;6,565;2,487;37;1,494;1,144;324;567;204;283
Mar 29, 2020;1:15 PM;1,211;370;1,014;6,676;2,482;37;1,490;1,139;323;573;93;282
Mar 29, 2020;1:30 PM;1,211;360;1,011;6,790;2,436;37;1,457;1,115;320;563;56;284
Mar 29, 2020;1:45 PM;1,210;379;997;6,757;2,399;37;1,448;1,116;320;553;84;285
Mar 29, 2020;2:00 PM;1,211;401;994;6,905;2,368;37;1,450;1,106;318;499;159;285
Mar 29, 2020;2:15 PM;1,213;389;982;6,882;2,332;37;1,469;1,098;320;511;161;284
Mar 29, 2020;2:30 PM;1,213;395;967;7,040;2,278;37;1,478;1,111;321;501;141;283
Mar 29, 2020;2:45 PM;1,214;377;984;6,995;2,204;37;1,495;1,161;323;539;175;283
Mar 29, 2020;3:00 PM;1,215;386;937;6,946;2,147;37;1,471;1,189;320;585;117;285
Mar 29, 2020;3:15 PM;1,214;379;924;7,014;2,045;37;1,491;1,182;321;592;100;285
Mar 29, 2020;3:30 PM;1,215;373;922;7,080;1,984;37;1,445;1,165;323;596;110;285
Mar 29, 2020;3:45 PM;1,216;384;938;7,186;1,894;37;1,408;1,152;334;566;75;285
Mar 29, 2020;4:00 PM;1,217;396;968;7,163;1,834;37;1,400;1,135;333;512;65;285
Mar 29, 2020;4:15 PM;1,213;380;1,017;7,154;1,733;37;1,417;1,124;332;512;47;302
Mar 29, 2020;4:30 PM;1,213;379;991;7,134;1,614;37;1,423;1,124;335;510;50;287
Mar 29, 2020;4:45 PM;1,213;382;978;7,157;1,430;37;1,436;1,143;340;535;82;286
Mar 29, 2020;5:00 PM;1,213;365;1,234;7,294;1,302;37;1,447;1,179;365;584;54;283
Mar 29, 2020;5:15 PM;1,213;378;1,159;7,191;1,183;37;1,500;1,204;369;591;101;284
Mar 29, 2020;5:30 PM;1,211;396;1,099;7,221;1,047;37;1,534;1,237;379;608;93;341
Mar 29, 2020;5:45 PM;1,211;395;1,104;7,116;865;37;1,544;1,283;379;610;244;344
Mar 29, 2020;6:00 PM;1,209;349;1,107;6,975;707;37;1,554;1,317;357;643;48;306
Mar 29, 2020;6:15 PM;1,209;349;1,208;6,910;553;38;1,564;1,310;357;679;64;290
Mar 29, 2020;6:30 PM;1,202;351;1,272;6,665;409;42;1,586;1,295;357;717;100;295
Mar 29, 2020;6:45 PM;1,202;376;1,308;6,567;276;45;1,627;1,286;356;744;321;302
Mar 29, 2020;7:00 PM;1,202;364;1,295;6,387;165;47;1,626;1,279;366;805;59;309
Mar 29, 2020;7:15 PM;1,200;362;1,279;6,327;76;47;1,641;1,263;369;812;181;307
Mar 29, 2020;7:30 PM;1,202;371;1,265;6,265;24;47;1,645;1,247;366;807;179;308
Mar 29, 2020;7:45 PM;1,202;376;1,347;6,144;4;47;1,646;1,270;368;808;213;309
Mar 29, 2020;8:00 PM;1,204;384;1,347;6,000;0;48;1,646;1,330;372;843;657;311
Mar 29, 2020;8:15 PM;1,203;387;1,334;5,816;0;48;1,647;1,345;370;844;742;312
Mar 29, 2020;8:30 PM;1,203;379;1,281;5,648;0;48;1,648;1,345;365;842;739;312
Mar 29, 2020;8:45 PM;1,201;354;1,329;5,480;0;48;1,647;1,376;366;841;710;311
Mar 29, 2020;9:00 PM;1,205;359;1,360;5,277;0;49;1,647;1,480;365;852;748;315
Mar 29, 2020;9:15 PM;1,202;356;1,366;5,100;0;49;1,647;1,503;363;855;720;315
Mar 29, 2020;9:30 PM;1,207;352;1,360;4,919;0;49;1,646;1,518;365;846;701;314
Mar 29, 2020;9:45 PM;1,206;351;1,304;4,850;0;49;1,647;1,562;367;849;711;315
Mar 29, 2020;10:00 PM;1,208;382;1,242;4,632;0;49;1,654;1,696;364;861;421;314
Mar 29, 2020;10:15 PM;1,206;380;1,259;4,482;0;49;1,650;1,729;362;868;392;315
Mar 29, 2020;10:30 PM;1,201;370;1,304;4,368;0;49;1,648;1,723;360;861;339;317
Mar 29, 2020;10:45 PM;1,202;355;1,229;4,176;0;49;1,648;1,712;359;853;297;318
Mar 29, 2020;11:00 PM;1,207;343;1,154;4,064;0;49;1,650;1,661;355;829;270;316
Mar 29, 2020;11:15 PM;1,209;348;1,114;3,984;0;49;1,649;1,648;357;830;119;317
Mar 29, 2020;11:30 PM;1,207;345;1,089;3,855;0;49;1,649;1,644;355;826;172;317
Mar 29, 2020;11:45 PM;1,207;338;1,087;3,745;0;49;1,646;1,629;356;826;103;315
Mar 30, 2020;12:00 AM;1,207;343;1,056;3,637;0;49;1,651;1,557;358;942;100;319
Mar 30, 2020;12:15 AM;1,205;339;1,064;3,538;0;49;1,650;1,537;370;983;50;319
Mar 30, 2020;12:30 AM;1,204;345;1,024;3,404;0;49;1,649;1,542;365;983;8;321
Mar 30, 2020;12:45 AM;1,201;342;1,013;3,279;0;49;1,647;1,516;362;989;13;320
Mar 30, 2020;1:00 AM;1,205;339;992;3,143;0;49;1,651;1,464;366;991;8;320
Mar 30, 2020;1:15 AM;1,208;335;995;3,047;0;49;1,647;1,445;366;989;12;320
Mar 30, 2020;1:30 AM;1,202;336;978;3,004;0;49;1,649;1,446;366;996;21;319
Mar 30, 2020;1:45 AM;1,206;337;925;2,990;0;49;1,648;1,460;365;1,002;15;319
Mar 30, 2020;2:00 AM;1,200;352;914;2,893;0;49;1,652;1,502;364;1,019;80;320
Mar 30, 2020;2:15 AM;1,204;362;896;2,786;0;49;1,651;1,500;368;1,023;80;319
Mar 30, 2020;2:30 AM;1,199;365;862;2,719;0;49;1,652;1,464;370;1,025;65;319
Mar 30, 2020;2:45 AM;1,198;350;814;2,730;0;49;1,649;1,436;368;1,022;10;318
Mar 30, 2020;3:00 AM;1,201;361;789;2,746;0;49;1,657;1,388;375;1,013;115;315
Mar 30, 2020;3:15 AM;1,200;351;812;2,761;0;49;1,654;1,380;377;1,016;93;317
Mar 30, 2020;3:30 AM;1,199;343;839;2,750;0;49;1,653;1,379;378;1,024;52;317
Mar 30, 2020;3:45 AM;1,200;339;889;2,774;0;49;1,654;1,402;378;1,032;26;317
Mar 30, 2020;4:00 AM;1,198;346;957;2,763;0;49;1,653;1,390;380;1,055;29;316
Mar 30, 2020;4:15 AM;1,198;346;1,042;2,770;0;49;1,653;1,403;382;1,068;20;319
Mar 30, 2020;4:30 AM;1,196;341;1,120;2,764;0;49;1,644;1,465;381;1,079;20;319
Mar 30, 2020;4:45 AM;1,197;346;1,178;2,749;0;49;1,648;1,552;382;1,118;37;318
Mar 30, 2020;5:00 AM;1,194;345;1,150;2,756;0;49;1,657;1,726;435;1,192;56;318
Mar 30, 2020;5:15 AM;1,195;348;1,166;2,807;0;49;1,657;1,793;452;1,195;38;320
Mar 30, 2020;5:30 AM;1,193;354;1,149;2,825;0;49;1,659;1,847;467;1,266;73;320
Mar 30, 2020;5:45 AM;1,189;365;1,111;2,798;0;50;1,658;1,930;484;1,318;98;320
Mar 30, 2020;6:00 AM;1,190;347;1,119;2,847;0;50;1,656;1,967;505;1,375;98;322
Mar 30, 2020;6:15 AM;1,189;355;1,126;2,850;0;50;1,660;2,012;550;1,396;257;320
Mar 30, 2020;6:30 AM;1,184;357;1,100;2,895;3;50;1,667;2,034;561;1,453;430;317
Mar 30, 2020;6:45 AM;1,180;361;1,010;2,919;6;50;1,670;2,033;565;1,533;573;319
Mar 30, 2020;7:00 AM;1,183;350;947;2,950;34;50;1,665;2,065;604;1,601;590;318
Mar 30, 2020;7:15 AM;1,182;358;981;2,981;129;50;1,681;2,086;610;1,609;749;319
Mar 30, 2020;7:30 AM;1,182;360;1,038;2,967;298;50;1,691;2,100;625;1,616;749;319
Mar 30, 2020;7:45 AM;1,182;383;1,055;2,866;527;50;1,697;2,100;643;1,633;758;320
Mar 30, 2020;8:00 AM;1,182;382;1,070;2,780;811;50;1,696;2,121;679;1,649;984;319
Mar 30, 2020;8:15 AM;1,182;387;1,030;2,686;1,114;50;1,695;2,140;681;1,649;1,034;320
Mar 30, 2020;8:30 AM;1,180;389;1,064;2,527;1,472;50;1,692;2,147;686;1,641;1,114;318
Mar 30, 2020;8:45 AM;1,179;389;1,121;2,406;1,831;50;1,693;2,167;694;1,641;942;319
Mar 30, 2020;9:00 AM;1,183;387;1,151;2,249;2,171;50;1,689;2,192;679;1,703;848;319
Mar 30, 2020;9:15 AM;1,182;386;1,128;2,236;2,529;50;1,666;2,183;649;1,700;774;319
Mar 30, 2020;9:30 AM;1,185;387;1,100;2,183;2,892;50;1,664;2,177;621;1,710;833;318
Mar 30, 2020;9:45 AM;1,185;380;1,127;2,146;3,201;50;1,668;2,181;597;1,709;492;314
Mar 30, 2020;10:00 AM;1,186;390;1,120;2,144;3,535;50;1,670;2,181;569;1,730;694;314
Mar 30, 2020;10:15 AM;1,188;378;1,133;2,187;3,841;48;1,670;2,211;564;1,740;534;306
Mar 30, 2020;10:30 AM;1,180;370;1,218;2,149;4,161;48;1,668;2,227;557;1,733;440;304
Mar 30, 2020;10:45 AM;1,184;365;1,286;2,127;4,460;48;1,669;2,229;566;1,720;293;305
Mar 30, 2020;11:00 AM;1,184;367;1,220;2,130;4,737;48;1,663;2,236;549;1,630;86;308
Mar 30, 2020;11:15 AM;1,183;362;1,181;2,178;4,925;48;1,662;2,231;538;1,621;67;312
Mar 30, 2020;11:30 AM;1,191;369;1,223;2,248;5,116;48;1,661;2,233;535;1,634;55;311
Mar 30, 2020;11:45 AM;1,194;387;1,190;2,267;5,268;48;1,662;2,234;533;1,631;95;311
Mar 30, 2020;12:00 PM;1,198;393;1,087;2,273;5,302;46;1,661;2,247;534;1,670;385;309
Mar 30, 2020;12:15 PM;1,199;393;1,044;2,279;5,325;45;1,659;2,248;548;1,664;372;309
Mar 30, 2020;12:30 PM;1,203;391;998;2,203;5,430;45;1,661;2,251;541;1,672;289;309
Mar 30, 2020;12:45 PM;1,200;364;987;2,239;5,442;45;1,660;2,233;541;1,670;182;308
Mar 30, 2020;1:00 PM;1,199;385;992;2,241;5,468;45;1,653;2,235;528;1,589;182;308
Mar 30, 2020;1:15 PM;1,199;380;907;2,243;5,522;45;1,652;2,242;520;1,606;103;306
Mar 30, 2020;1:30 PM;1,203;383;800;2,205;5,519;45;1,647;2,241;517;1,609;70;303
Mar 30, 2020;1:45 PM;1,204;354;767;2,164;5,506;45;1,641;2,232;513;1,595;28;306
Mar 30, 2020;2:00 PM;1,203;381;744;2,257;5,490;45;1,639;2,130;532;1,527;32;307
Mar 30, 2020;2:15 PM;1,203;376;672;2,315;5,366;45;1,640;2,084;526;1,531;35;309
Mar 30, 2020;2:30 PM;1,198;386;585;2,330;5,273;46;1,639;2,087;522;1,537;49;311
Mar 30, 2020;2:45 PM;1,201;391;559;2,289;5,172;49;1,637;2,083;521;1,556;50;317
Mar 30, 2020;3:00 PM;1,199;392;542;2,289;5,036;49;1,643;2,102;523;1,586;55;318
Mar 30, 2020;3:15 PM;1,202;392;538;2,265;4,845;49;1,646;2,127;513;1,587;78;314
Mar 30, 2020;3:30 PM;1,203;382;577;2,228;4,612;49;1,645;2,127;510;1,589;84;318
Mar 30, 2020;3:45 PM;1,201;369;644;2,273;4,465;49;1,644;2,117;510;1,660;72;319
Mar 30, 2020;4:00 PM;1,204;363;667;2,307;4,173;49;1,623;2,124;513;1,539;35;315
Mar 30, 2020;4:15 PM;1,206;371;669;2,228;3,848;49;1,624;2,134;518;1,581;52;317
Mar 30, 2020;4:30 PM;1,202;394;685;2,162;3,541;49;1,632;2,161;522;1,621;25;317
Mar 30, 2020;4:45 PM;1,204;399;716;2,112;3,170;49;1,635;2,195;525;1,651;90;318
Mar 30, 2020;5:00 PM;1,203;376;735;2,083;2,798;49;1,625;2,196;518;1,758;60;312
Mar 30, 2020;5:15 PM;1,198;394;764;2,026;2,454;49;1,633;2,277;519;1,789;77;314
Mar 30, 2020;5:30 PM;1,196;397;770;1,906;2,096;49;1,639;2,345;523;1,821;234;318
Mar 30, 2020;5:45 PM;1,197;405;737;1,860;1,727;49;1,647;2,381;525;1,824;672;317
Mar 30, 2020;6:00 PM;1,196;370;735;1,720;1,387;49;1,657;2,399;542;1,840;328;318
Mar 30, 2020;6:15 PM;1,189;388;794;1,579;1,037;49;1,666;2,433;538;1,957;413;319
Mar 30, 2020;6:30 PM;1,188;386;795;1,503;735;49;1,678;2,465;561;1,959;675;319
Mar 30, 2020;6:45 PM;1,194;386;747;1,519;481;49;1,680;2,473;618;1,965;1,093;319
Mar 30, 2020;7:00 PM;1,193;380;790;1,427;276;49;1,674;2,479;709;2,002;1,350;318
Mar 30, 2020;7:15 PM;1,196;391;787;1,375;132;49;1,680;2,524;731;2,013;1,530;316
Mar 30, 2020;7:30 PM;1,194;401;797;1,403;42;49;1,681;2,590;732;2,005;1,556;317
Mar 30, 2020;7:45 PM;1,193;425;858;1,446;6;49;1,681;2,601;718;2,008;1,687;319
Mar 30, 2020;8:00 PM;1,193;411;973;1,338;0;49;1,682;2,614;692;2,015;1,504;316
Mar 30, 2020;8:15 PM;1,193;417;1,022;1,290;0;49;1,683;2,610;686;2,009;1,488;315
Mar 30, 2020;8:30 PM;1,192;393;1,014;1,408;0;49;1,683;2,625;685;1,989;1,344;317
Mar 30, 2020;8:45 PM;1,192;387;1,058;1,491;0;49;1,682;2,620;685;1,985;1,132;316
Mar 30, 2020;9:00 PM;1,195;407;1,115;1,493;0;49;1,685;2,617;641;1,952;979;319
Mar 30, 2020;9:15 PM;1,199;403;1,145;1,515;0;49;1,684;2,611;616;1,953;775;316
Mar 30, 2020;9:30 PM;1,199;381;1,117;1,596;0;48;1,690;2,600;604;1,943;617;313
Mar 30, 2020;9:45 PM;1,191;383;1,104;1,595;0;48;1,695;2,602;597;1,953;454;312
Mar 30, 2020;10:00 PM;1,199;419;1,018;1,619;0;48;1,693;2,610;581;1,943;1,130;314
Mar 30, 2020;10:15 PM;1,196;400;949;1,636;0;48;1,692;2,601;580;1,950;945;316
Mar 30, 2020;10:30 PM;1,201;404;902;1,643;0;48;1,692;2,606;579;1,939;873;310
Mar 30, 2020;10:45 PM;1,200;391;864;1,690;0;49;1,692;2,609;577;1,944;581;313
Mar 30, 2020;11:00 PM;1,203;402;848;1,732;0;49;1,693;2,615;562;1,884;548;314
Mar 30, 2020;11:15 PM;1,205;385;824;1,791;0;49;1,691;2,609;549;1,828;256;316
Mar 30, 2020;11:30 PM;1,206;399;784;1,822;0;49;1,691;2,612;536;1,761;242;316
Mar 30, 2020;11:45 PM;1,201;386;758;1,850;0;49;1,691;2,611;514;1,683;183;316
Mar 31, 2020;12:00 AM;1,201;401;732;1,855;0;47;1,691;2,625;504;1,566;131;312
Mar 31, 2020;12:15 AM;1,200;387;678;1,839;0;47;1,693;2,614;502;1,618;93;311
Mar 31, 2020;12:30 AM;1,200;399;615;1,849;0;47;1,694;2,617;500;1,608;53;311
Mar 31, 2020;12:45 AM;1,200;386;549;1,863;0;47;1,693;2,584;497;1,613;39;312
Mar 31, 2020;1:00 AM;1,205;414;491;1,885;0;47;1,693;2,614;486;1,622;51;313
Mar 31, 2020;1:15 AM;1,205;416;449;1,882;0;47;1,693;2,608;483;1,616;69;311
Mar 31, 2020;1:30 AM;1,203;412;410;1,856;0;47;1,694;2,609;482;1,599;63;311
Mar 31, 2020;1:45 AM;1,197;407;387;1,789;0;47;1,693;2,609;483;1,601;57;311
Mar 31, 2020;2:00 AM;1,198;414;371;1,770;0;47;1,693;2,632;485;1,602;10;312
Mar 31, 2020;2:15 AM;1,200;418;349;1,745;0;47;1,693;2,634;485;1,608;8;312
Mar 31, 2020;2:30 AM;1,198;418;310;1,714;0;47;1,693;2,632;486;1,610;12;313
Mar 31, 2020;2:45 AM;1,194;416;263;1,686;0;47;1,694;2,624;487;1,614;14;311
Mar 31, 2020;3:00 AM;1,198;414;230;1,633;0;47;1,695;2,637;489;1,593;8;308
Mar 31, 2020;3:15 AM;1,200;414;196;1,613;0;47;1,696;2,631;487;1,605;8;309
Mar 31, 2020;3:30 AM;1,199;419;174;1,588;0;47;1,697;2,633;488;1,596;12;307
Mar 31, 2020;3:45 AM;1,196;415;166;1,601;0;47;1,698;2,630;488;1,605;18;307
Mar 31, 2020;4:00 AM;1,199;417;160;1,613;0;47;1,697;2,643;498;1,580;15;309
Mar 31, 2020;4:15 AM;1,199;413;155;1,592;0;47;1,697;2,641;506;1,579;12;310
Mar 31, 2020;4:30 AM;1,193;416;159;1,552;0;47;1,697;2,627;509;1,576;13;310
Mar 31, 2020;4:45 AM;1,192;413;161;1,518;0;48;1,699;2,639;511;1,595;27;311
Mar 31, 2020;5:00 AM;1,193;407;164;1,537;0;50;1,696;2,663;529;1,687;10;315
Mar 31, 2020;5:15 AM;1,191;401;164;1,544;0;50;1,694;2,688;547;1,737;5;315
Mar 31, 2020;5:30 AM;1,188;416;161;1,529;0;50;1,697;2,702;554;1,772;38;315
Mar 31, 2020;5:45 AM;1,188;409;168;1,515;0;50;1,697;2,698;561;1,815;97;315
Mar 31, 2020;6:00 AM;1,191;399;162;1,488;0;50;1,684;2,695;617;1,840;395;313
Mar 31, 2020;6:15 AM;1,184;424;164;1,455;0;50;1,697;2,699;628;1,865;458;313
Mar 31, 2020;6:30 AM;1,185;431;154;1,444;1;50;1,697;2,699;628;1,883;647;316
Mar 31, 2020;6:45 AM;1,187;431;142;1,446;8;50;1,697;2,709;638;1,960;673;315
Mar 31, 2020;7:00 AM;1,186;409;126;1,434;46;50;1,695;2,704;683;2,015;931;316
Mar 31, 2020;7:15 AM;1,186;419;115;1,398;162;50;1,697;2,698;715;2,055;1,127;316
Mar 31, 2020;7:30 AM;1,184;439;104;1,313;356;50;1,699;2,715;718;2,061;1,169;316
Mar 31, 2020;7:45 AM;1,179;430;99;1,230;592;50;1,699;2,713;737;2,068;1,080;316
Mar 31, 2020;8:00 AM;1,183;436;95;1,179;880;50;1,699;2,708;739;2,075;1,342;317
Mar 31, 2020;8:15 AM;1,181;434;94;1,074;1,210;50;1,699;2,712;746;2,068;1,369;316
Mar 31, 2020;8:30 AM;1,183;424;98;994;1,590;50;1,699;2,705;753;2,061;1,162;316
Mar 31, 2020;8:45 AM;1,184;404;101;908;2,037;50;1,698;2,696;758;2,000;943;316
Mar 31, 2020;9:00 AM;1,184;431;91;831;2,487;50;1,699;2,689;745;2,025;1,072;317
Mar 31, 2020;9:15 AM;1,184;420;82;765;2,926;50;1,698;2,686;761;2,048;728;317
Mar 31, 2020;9:30 AM;1,185;393;76;756;3,416;50;1,696;2,664;787;2,011;561;317
Mar 31, 2020;9:45 AM;1,183;377;68;741;3,847;50;1,688;2,628;796;1,967;306;315
Mar 31, 2020;10:00 AM;1,185;411;58;759;4,325;50;1,696;2,646;750;1,861;185;317
Mar 31, 2020;10:15 AM;1,184;397;44;780;4,692;50;1,696;2,627;715;1,779;81;315
Mar 31, 2020;10:30 AM;1,185;390;30;812;5,024;50;1,696;2,613;695;1,802;53;311
Mar 31, 2020;10:45 AM;1,186;396;17;833;5,309;50;1,696;2,618;689;1,749;46;310
Mar 31, 2020;11:00 AM;1,182;428;11;839;5,553;48;1,697;2,520;676;1,667;86;310
Mar 31, 2020;11:15 AM;1,182;416;6;836;5,644;48;1,697;2,477;663;1,673;99;302
Mar 31, 2020;11:30 AM;1,181;436;7;826;5,758;48;1,696;2,477;667;1,682;206;306
Mar 31, 2020;11:45 AM;1,183;427;9;830;5,813;48;1,696;2,433;674;1,708;313;305
Mar 31, 2020;12:00 PM;1,185;462;13;864;5,733;47;1,696;2,395;717;1,791;615;304
Mar 31, 2020;12:15 PM;1,185;461;14;859;5,573;45;1,696;2,389;745;1,737;503;301
Mar 31, 2020;12:30 PM;1,186;435;16;848;5,514;45;1,694;2,385;761;1,743;436;307
Mar 31, 2020;12:45 PM;1,186;437;21;841;5,483;45;1,687;2,390;763;1,740;304;309
Mar 31, 2020;1:00 PM;1,189;441;29;818;5,432;45;1,684;2,409;744;1,726;309;309
Mar 31, 2020;1:15 PM;1,191;429;37;796;5,436;45;1,680;2,396;711;1,730;164;309
Mar 31, 2020;1:30 PM;1,190;417;47;749;5,396;45;1,676;2,379;702;1,744;77;307
Mar 31, 2020;1:45 PM;1,189;412;58;722;5,332;45;1,669;2,359;702;1,726;80;307
Mar 31, 2020;2:00 PM;1,187;399;71;717;5,411;45;1,665;2,343;701;1,658;33;308
Mar 31, 2020;2:15 PM;1,188;410;82;701;5,377;45;1,657;2,355;701;1,670;90;308
Mar 31, 2020;2:30 PM;1,191;394;103;698;5,384;45;1,653;2,335;696;1,657;90;307
Mar 31, 2020;2:45 PM;1,191;386;129;679;5,331;45;1,651;2,292;691;1,670;70;307
Mar 31, 2020;3:00 PM;1,192;388;152;675;5,249;45;1,654;2,234;691;1,647;25;305
Mar 31, 2020;3:15 PM;1,190;379;174;674;5,077;45;1,648;2,215;690;1,647;30;306
Mar 31, 2020;3:30 PM;1,194;383;181;721;4,874;45;1,648;2,207;691;1,633;38;301
Mar 31, 2020;3:45 PM;1,194;382;183;745;4,668;47;1,651;2,230;686;1,630;59;307
Mar 31, 2020;4:00 PM;1,196;386;194;763;4,351;48;1,639;2,255;675;1,617;46;309
Mar 31, 2020;4:15 PM;1,198;384;214;750;4,101;48;1,616;2,278;677;1,670;43;310
Mar 31, 2020;4:30 PM;1,195;391;221;769;3,892;48;1,631;2,324;677;1,694;43;306
Mar 31, 2020;4:45 PM;1,192;386;242;775;3,592;48;1,632;2,407;684;1,716;40;307
Mar 31, 2020;5:00 PM;1,195;384;268;807;3,198;48;1,610;2,562;741;1,776;56;310
Mar 31, 2020;5:15 PM;1,193;400;288;838;2,916;48;1,630;2,633;757;1,876;79;309
Mar 31, 2020;5:30 PM;1,197;406;341;836;2,548;48;1,639;2,648;758;1,871;167;312
